Name,University,Day,Time,Available
M20,Université du Québec à Chicoutimi,Th,44,1
M20,Université du Québec à Chicoutimi,Th,45,0
M20,Université du Québec à Chicoutimi,Th,46,0
M20,Université du Québec à Chicoutimi,Th,47,0
M20,Université du Québec à Chicoutimi,Th,48,0
M20,Université du Québec à Chicoutimi,Th,49,0
M20,Université du Québec à Chicoutimi,Th,50,0
M20,Université du Québec à Chicoutimi,Th,51,1
M20,Université du Québec à Chicoutimi,Th,52,1
M20,Université du Québec à Chicoutimi,Th,53,1
M20,Université du Québec à Chicoutimi,Th,54,1
M20,Université du Québec à Chicoutimi,Th,55,1
M20,Université du Québec à Chicoutimi,Th,56,1
M20,Université du Québec à Chicoutimi,Th,57,1
M20,Université du Québec à Chicoutimi,F,24,1
M20,Université du Québec à Chicoutimi,F,25,1
M20,Université du Québec à Chicoutimi,F,26,1
M20,Université du Québec à Chicoutimi,F,27,1
M20,Université du Québec à Chicoutimi,F,28,0
M20,Université du Québec à Chicoutimi,F,29,1
M20,Université du Québec à Chicoutimi,F,30,1
M20,Université du Québec à Chicoutimi,F,31,1
M20,Université du Québec à Chicoutimi,F,32,1
M20,Université du Québec à Chicoutimi,F,33,1
M20,Université du Québec à Chicoutimi,F,34,1
M20,Université du Québec à Chicoutimi,F,35,1
M20,Université du Québec à Chicoutimi,F,36,1
M20,Université du Québec à Chicoutimi,F,37,0
M20,Université du Québec à Chicoutimi,F,38,0
M20,Université du Québec à Chicoutimi,F,39,1
M20,Université du Québec à Chicoutimi,F,40,1
M20,Université du Québec à Chicoutimi,F,41,1
M20,Université du Québec à Chicoutimi,F,42,1
M20,Université du Québec à Chicoutimi,F,43,0
M20,Université du Québec à Chicoutimi,F,44,1
M20,Université du Québec à Chicoutimi,F,45,1
M20,Université du Québec à Chicoutimi,F,46,1
M20,Université du Québec à Chicoutimi,F,47,1
M20,Université du Québec à Chicoutimi,F,48,1
M20,Université du Québec à Chicoutimi,F,49,1
M20,Université du Québec à Chicoutimi,F,50,1
M20,Université du Québec à Chicoutimi,F,51,1
M20,Université du Québec à Chicoutimi,F,52,1
M20,Université du Québec à Chicoutimi,F,53,1
M20,Université du Québec à Chicoutimi,F,54,1
M20,Université du Québec à Chicoutimi,F,55,1
M20,Université du Québec à Chicoutimi,F,56,1
M20,Université du Québec à Chicoutimi,F,57,1
M21,Université Catholique de Louvain,M,24,1
M21,Université Catholique de Louvain,M,25,1
M21,Université Catholique de Louvain,M,26,1
M21,Université Catholique de Louvain,M,27,1
M21,Université Catholique de Louvain,M,28,1
M21,Université Catholique de Louvain,M,29,1
M21,Université Catholique de Louvain,M,30,1
M21,Université Catholique de Louvain,M,31,1
M21,Université Catholique de Louvain,M,32,1
M21,Université Catholique de Louvain,M,33,1
M21,Université Catholique de Louvain,M,34,1
M21,Université Catholique de Louvain,M,35,1
M21,Université Catholique de Louvain,M,36,1
M21,Université Catholique de Louvain,M,37,1
M21,Université Catholique de Louvain,M,38,1
M21,Université Catholique de Louvain,M,39,1
M21,Université Catholique de Louvain,M,40,1
M21,Université Catholique de Louvain,M,41,1
M21,Université Catholique de Louvain,M,42,1
M21,Université Catholique de Louvain,M,43,1
M21,Université Catholique de Louvain,M,44,1
M21,Université Catholique de Louvain,M,45,1
M21,Université Catholique de Louvain,M,46,0
M21,Université Catholique de Louvain,M,47,1
M21,Université Catholique de Louvain,M,48,1
M21,Université Catholique de Louvain,M,49,1
M21,Université Catholique de Louvain,M,50,1
M21,Université Catholique de Louvain,M,51,1
M21,Université Catholique de Louvain,M,52,1
M21,Université Catholique de Louvain,M,53,1
M21,Université Catholique de Louvain,M,54,1
M21,Université Catholique de Louvain,M,55,0
M21,Université Catholique de Louvain,M,56,0
M21,Université Catholique de Louvain,M,57,0
M21,Université Catholique de Louvain,T,24,1
M21,Université Catholique de Louvain,T,25,1
M21,Université Catholique de Louvain,T,26,1
M21,Université Catholique de Louvain,T,27,1
M21,Université Catholique de Louvain,T,28,1
M21,Université Catholique de Louvain,T,29,1
M21,Université Catholique de Louvain,T,30,1
M21,Université Catholique de Louvain,T,31,1
M21,Université Catholique de Louvain,T,32,1
M21,Université Catholique de Louvain,T,33,1
M21,Université Catholique de Louvain,T,34,1
M21,Université Catholique de Louvain,T,35,1
M21,Université Catholique de Louvain,T,36,1
M21,Université Catholique de Louvain,T,37,1
M21,Université Catholique de Louvain,T,38,1
M21,Université Catholique de Louvain,T,39,1
M21,Université Catholique de Louvain,T,40,1
M21,Université Catholique de Louvain,T,41,1
M21,Université Catholique de Louvain,T,42,1
M21,Université Catholique de Louvain,T,43,1
M21,Université Catholique de Louvain,T,44,1
M21,Université Catholique de Louvain,T,45,1
M21,Université Catholique de Louvain,T,46,0
M21,Université Catholique de Louvain,T,47,1
M21,Université Catholique de Louvain,T,48,1
M21,Université Catholique de Louvain,T,49,1
M21,Université Catholique de Louvain,T,50,1
M21,Université Catholique de Louvain,T,51,1
M21,Université Catholique de Louvain,T,52,1
M21,Université Catholique de Louvain,T,53,1
M21,Université Catholique de Louvain,T,54,1
M21,Université Catholique de Louvain,T,55,0
M21,Université Catholique de Louvain,T,56,0
M21,Université Catholique de Louvain,T,57,0
M21,Université Catholique de Louvain,W,24,1
M21,Université Catholique de Louvain,W,25,1
M21,Université Catholique de Louvain,W,26,1
M21,Université Catholique de Louvain,W,27,1
M21,Université Catholique de Louvain,W,28,1
M21,Université Catholique de Louvain,W,29,1
M21,Université Catholique de Louvain,W,30,1
M21,Université Catholique de Louvain,W,31,1
M21,Université Catholique de Louvain,W,32,1
M21,Université Catholique de Louvain,W,33,1
M21,Université Catholique de Louvain,W,34,1
M21,Université Catholique de Louvain,W,35,1
M21,Université Catholique de Louvain,W,36,1
M21,Université Catholique de Louvain,W,37,1
M21,Université Catholique de Louvain,W,38,1
M21,Université Catholique de Louvain,W,39,1
M21,Université Catholique de Louvain,W,40,1
M21,Université Catholique de Louvain,W,41,1
M21,Université Catholique de Louvain,W,42,1
M21,Université Catholique de Louvain,W,43,1
M21,Université Catholique de Louvain,W,44,1
M21,Université Catholique de Louvain,W,45,1
M21,Université Catholique de Louvain,W,46,0
M21,Université Catholique de Louvain,W,47,1
M21,Université Catholique de Louvain,W,48,1
M21,Université Catholique de Louvain,W,49,1
M21,Université Catholique de Louvain,W,50,1
M21,Université Catholique de Louvain,W,51,1
M21,Université Catholique de Louvain,W,52,1
M21,Université Catholique de Louvain,W,53,1
M21,Université Catholique de Louvain,W,54,1
M21,Université Catholique de Louvain,W,55,0
M21,Université Catholique de Louvain,W,56,0
M21,Université Catholique de Louvain,W,57,1
M21,Université Catholique de Louvain,Th,24,1
M21,Université Catholique de Louvain,Th,25,1
M21,Université Catholique de Louvain,Th,26,1
M21,Université Catholique de Louvain,Th,27,1
M21,Université Catholique de Louvain,Th,28,1
M21,Université Catholique de Louvain,Th,29,1
M21,Université Catholique de Louvain,Th,30,1
M21,Université Catholique de Louvain,Th,31,1
M21,Université Catholique de Louvain,Th,32,1
M21,Université Catholique de Louvain,Th,33,1
M21,Université Catholique de Louvain,Th,34,1
M21,Université Catholique de Louvain,Th,35,1
M21,Université Catholique de Louvain,Th,36,1
M21,Université Catholique de Louvain,Th,37,1
M21,Université Catholique de Louvain,Th,38,1
M21,Université Catholique de Louvain,Th,39,1
M21,Université Catholique de Louvain,Th,40,1
M21,Université Catholique de Louvain,Th,41,1
M21,Université Catholique de Louvain,Th,42,1
M21,Université Catholique de Louvain,Th,43,1
M21,Université Catholique de Louvain,Th,44,1
M21,Université Catholique de Louvain,Th,45,1
M21,Université Catholique de Louvain,Th,46,0
M21,Université Catholique de Louvain,Th,47,1
M21,Université Catholique de Louvain,Th,48,1
M21,Université Catholique de Louvain,Th,49,1
M21,Université Catholique de Louvain,Th,50,1
M21,Université Catholique de Louvain,Th,51,1
M21,Université Catholique de Louvain,Th,52,1
M21,Université Catholique de Louvain,Th,53,1
M21,Université Catholique de Louvain,Th,54,1
M21,Université Catholique de Louvain,Th,55,0
M21,Université Catholique de Louvain,Th,56,0
M21,Université Catholique de Louvain,Th,57,1
M21,Université Catholique de Louvain,F,24,1
M21,Université Catholique de Louvain,F,25,1
M21,Université Catholique de Louvain,F,26,1
M21,Université Catholique de Louvain,F,27,1
M21,Université Catholique de Louvain,F,28,1
M21,Université Catholique de Louvain,F,29,1
M21,Université Catholique de Louvain,F,30,1
M21,Université Catholique de Louvain,F,31,1
M21,Université Catholique de Louvain,F,32,1
M21,Université Catholique de Louvain,F,33,1
M21,Université Catholique de Louvain,F,34,1
M21,Université Catholique de Louvain,F,35,1
M21,Université Catholique de Louvain,F,36,1
M21,Université Catholique de Louvain,F,37,1
M21,Université Catholique de Louvain,F,38,1
M21,Université Catholique de Louvain,F,39,1
M21,Université Catholique de Louvain,F,40,1
M21,Université Catholique de Louvain,F,41,1
M21,Université Catholique de Louvain,F,42,1
M21,Université Catholique de Louvain,F,43,1
M21,Université Catholique de Louvain,F,44,1
M21,Université Catholique de Louvain,F,45,1
M21,Université Catholique de Louvain,F,46,0
M21,Université Catholique de Louvain,F,47,1
M21,Université Catholique de Louvain,F,48,1
M21,Université Catholique de Louvain,F,49,1
M21,Université Catholique de Louvain,F,50,1
M21,Université Catholique de Louvain,F,51,1
M21,Université Catholique de Louvain,F,52,1
M21,Université Catholique de Louvain,F,53,1
M21,Université Catholique de Louvain,F,54,1
M21,Université Catholique de Louvain,F,55,0
M21,Université Catholique de Louvain,F,56,0
M21,Université Catholique de Louvain,F,57,1
M22,University of Northern British Columbia,M,24,1
M22,University of Northern British Columbia,M,25,1
M22,University of Northern British Columbia,M,26,1
M22,University of Northern British Columbia,M,27,1
M22,University of Northern British Columbia,M,28,0
M22,University of Northern British Columbia,M,29,0
M22,University of Northern British Columbia,M,30,1
M22,University of Northern British Columbia,M,31,1
M22,University of Northern British Columbia,M,32,1
M22,University of Northern British Columbia,M,33,1
M22,University of Northern British Columbia,M,34,0
M22,University of Northern British Columbia,M,35,1
M22,University of Northern British Columbia,M,36,1
M22,University of Northern British Columbia,M,37,1
M22,University of Northern British Columbia,M,38,1
M22,University of Northern British Columbia,M,39,1
M22,University of Northern British Columbia,M,40,1
M22,University of Northern British Columbia,M,41,1
M22,University of Northern British Columbia,M,42,1
M22,University of Northern British Columbia,M,43,1
M22,University of Northern British Columbia,M,44,1
M22,University of Northern British Columbia,M,45,1
M22,University of Northern British Columbia,M,46,1
M22,University of Northern British Columbia,M,47,1
M22,University of Northern British Columbia,M,48,1
M22,University of Northern British Columbia,M,49,1
M22,University of Northern British Columbia,M,50,1
M22,University of Northern British Columbia,M,51,1
M22,University of Northern British Columbia,M,52,1
M22,University of Northern British Columbia,M,53,1
M22,University of Northern British Columbia,M,54,1
M22,University of Northern British Columbia,M,55,1
M22,University of Northern British Columbia,M,56,1
M22,University of Northern British Columbia,M,57,1
M22,University of Northern British Columbia,T,24,1
M22,University of Northern British Columbia,T,25,1
M22,University of Northern British Columbia,T,26,1
M22,University of Northern British Columbia,T,27,1
M22,University of Northern British Columbia,T,28,0
M22,University of Northern British Columbia,T,29,0
M22,University of Northern British Columbia,T,30,1
M22,University of Northern British Columbia,T,31,1
M22,University of Northern British Columbia,T,32,1
M22,University of Northern British Columbia,T,33,1
M22,University of Northern British Columbia,T,34,0
M22,University of Northern British Columbia,T,35,1
M22,University of Northern British Columbia,T,36,1
M22,University of Northern British Columbia,T,37,1
M22,University of Northern British Columbia,T,38,1
M22,University of Northern British Columbia,T,39,1
M22,University of Northern British Columbia,T,40,1
M22,University of Northern British Columbia,T,41,1
M22,University of Northern British Columbia,T,42,1
M22,University of Northern British Columbia,T,43,1
M22,University of Northern British Columbia,T,44,1
M22,University of Northern British Columbia,T,45,1
M22,University of Northern British Columbia,T,46,1
M22,University of Northern British Columbia,T,47,1
M22,University of Northern British Columbia,T,48,1
M22,University of Northern British Columbia,T,49,1
M22,University of Northern British Columbia,T,50,1
M22,University of Northern British Columbia,T,51,1
M22,University of Northern British Columbia,T,52,1
M22,University of Northern British Columbia,T,53,1
M22,University of Northern British Columbia,T,54,1
M22,University of Northern British Columbia,T,55,1
M22,University of Northern British Columbia,T,56,1
M22,University of Northern British Columbia,T,57,1
M22,University of Northern British Columbia,W,24,1
M22,University of Northern British Columbia,W,25,1
M22,University of Northern British Columbia,W,26,1
M22,University of Northern British Columbia,W,27,1
M22,University of Northern British Columbia,W,28,0
M22,University of Northern British Columbia,W,29,0
M22,University of Northern British Columbia,W,30,1
M22,University of Northern British Columbia,W,31,1
M22,University of Northern British Columbia,W,32,1
M22,University of Northern British Columbia,W,33,1
M22,University of Northern British Columbia,W,34,0
M22,University of Northern British Columbia,W,35,1
M22,University of Northern British Columbia,W,36,1
M22,University of Northern British Columbia,W,37,1
M22,University of Northern British Columbia,W,38,1
M22,University of Northern British Columbia,W,39,1
M22,University of Northern British Columbia,W,40,1
M22,University of Northern British Columbia,W,41,1
M22,University of Northern British Columbia,W,42,1
M22,University of Northern British Columbia,W,43,1
M22,University of Northern British Columbia,W,44,1
M22,University of Northern British Columbia,W,45,1
M22,University of Northern British Columbia,W,46,1
M22,University of Northern British Columbia,W,47,1
M22,University of Northern British Columbia,W,48,1
M22,University of Northern British Columbia,W,49,1
M22,University of Northern British Columbia,W,50,1
M22,University of Northern British Columbia,W,51,1
M22,University of Northern British Columbia,W,52,1
M22,University of Northern British Columbia,W,53,1
M22,University of Northern British Columbia,W,54,1
M22,University of Northern British Columbia,W,55,1
M22,University of Northern British Columbia,W,56,1
M22,University of Northern British Columbia,W,57,1
M22,University of Northern British Columbia,Th,24,0
M22,University of Northern British Columbia,Th,25,0
M22,University of Northern British Columbia,Th,26,0
M22,University of Northern British Columbia,Th,27,1
M22,University of Northern British Columbia,Th,28,0
M22,University of Northern British Columbia,Th,29,0
M22,University of Northern British Columbia,Th,30,1
M22,University of Northern British Columbia,Th,31,1
M22,University of Northern British Columbia,Th,32,1
M22,University of Northern British Columbia,Th,33,1
M22,University of Northern British Columbia,Th,34,0
M22,University of Northern British Columbia,Th,35,1
M22,University of Northern British Columbia,Th,36,1
M22,University of Northern British Columbia,Th,37,1
M22,University of Northern British Columbia,Th,38,1
M22,University of Northern British Columbia,Th,39,1
M22,University of Northern British Columbia,Th,40,1
M22,University of Northern British Columbia,Th,41,1
M22,University of Northern British Columbia,Th,42,1
M22,University of Northern British Columbia,Th,43,1
M22,University of Northern British Columbia,Th,44,1
M22,University of Northern British Columbia,Th,45,1
M22,University of Northern British Columbia,Th,46,1
M22,University of Northern British Columbia,Th,47,1
M22,University of Northern British Columbia,Th,48,1
M22,University of Northern British Columbia,Th,49,1
M22,University of Northern British Columbia,Th,50,1
M22,University of Northern British Columbia,Th,51,1
M22,University of Northern British Columbia,Th,52,1
M22,University of Northern British Columbia,Th,53,1
M22,University of Northern British Columbia,Th,54,1
M22,University of Northern British Columbia,Th,55,1
M22,University of Northern British Columbia,Th,56,1
M22,University of Northern British Columbia,Th,57,1
M22,University of Northern British Columbia,F,24,1
M22,University of Northern British Columbia,F,25,1
M22,University of Northern British Columbia,F,26,1
M22,University of Northern British Columbia,F,27,1
M22,University of Northern British Columbia,F,28,0
M22,University of Northern British Columbia,F,29,0
M22,University of Northern British Columbia,F,30,1
M22,University of Northern British Columbia,F,31,1
M22,University of Northern British Columbia,F,32,1
M22,University of Northern British Columbia,F,33,1
M22,University of Northern British Columbia,F,34,0
M22,University of Northern British Columbia,F,35,1
M22,University of Northern British Columbia,F,36,1
M22,University of Northern British Columbia,F,37,1
M22,University of Northern British Columbia,F,38,1
M22,University of Northern British Columbia,F,39,1
M22,University of Northern British Columbia,F,40,1
M22,University of Northern British Columbia,F,41,1
M22,University of Northern British Columbia,F,42,1
M22,University of Northern British Columbia,F,43,1
M22,University of Northern British Columbia,F,44,1
M22,University of Northern British Columbia,F,45,1
M22,University of Northern British Columbia,F,46,1
M22,University of Northern British Columbia,F,47,1
M22,University of Northern British Columbia,F,48,1
M22,University of Northern British Columbia,F,49,1
M22,University of Northern British Columbia,F,50,1
M22,University of Northern British Columbia,F,51,1
M22,University of Northern British Columbia,F,52,1
M22,University of Northern British Columbia,F,53,1
M22,University of Northern British Columbia,F,54,1
M22,University of Northern British Columbia,F,55,1
M22,University of Northern British Columbia,F,56,1
M22,University of Northern British Columbia,F,57,1
M23,University of Saskatchewan,M,24,1
M23,University of Saskatchewan,M,25,0
M23,University of Saskatchewan,M,26,1
M23,University of Saskatchewan,M,27,0
M23,University of Saskatchewan,M,28,0
M23,University of Saskatchewan,M,29,0
M23,University of Saskatchewan,M,30,0
M23,University of Saskatchewan,M,31,0
M23,University of Saskatchewan,M,32,0
M23,University of Saskatchewan,M,33,1
M23,University of Saskatchewan,M,34,0
M23,University of Saskatchewan,M,35,0
M23,University of Saskatchewan,M,36,1
M23,University of Saskatchewan,M,37,1
M23,University of Saskatchewan,M,38,1
M23,University of Saskatchewan,M,39,1
M23,University of Saskatchewan,M,40,0
M23,University of Saskatchewan,M,41,1
M23,University of Saskatchewan,M,42,1
M23,University of Saskatchewan,M,43,1
M23,University of Saskatchewan,M,44,1
M23,University of Saskatchewan,M,45,1
M23,University of Saskatchewan,M,46,1
M23,University of Saskatchewan,M,47,1
M23,University of Saskatchewan,M,48,1
M23,University of Saskatchewan,M,49,1
M23,University of Saskatchewan,M,50,1
M23,University of Saskatchewan,M,51,1
M23,University of Saskatchewan,M,52,1
M23,University of Saskatchewan,M,53,1
M23,University of Saskatchewan,M,54,1
M23,University of Saskatchewan,M,55,1
M23,University of Saskatchewan,M,56,1
M23,University of Saskatchewan,M,57,1
M23,University of Saskatchewan,T,24,1
M23,University of Saskatchewan,T,25,0
M23,University of Saskatchewan,T,26,1
M23,University of Saskatchewan,T,27,0
M23,University of Saskatchewan,T,28,0
M23,University of Saskatchewan,T,29,0
M23,University of Saskatchewan,T,30,0
M23,University of Saskatchewan,T,31,0
M23,University of Saskatchewan,T,32,0
M23,University of Saskatchewan,T,33,1
M23,University of Saskatchewan,T,34,0
M23,University of Saskatchewan,T,35,0
M23,University of Saskatchewan,T,36,1
M23,University of Saskatchewan,T,37,1
M23,University of Saskatchewan,T,38,1
M23,University of Saskatchewan,T,39,1
M23,University of Saskatchewan,T,40,0
M23,University of Saskatchewan,T,41,1
M23,University of Saskatchewan,T,42,1
M23,University of Saskatchewan,T,43,1
M23,University of Saskatchewan,T,44,1
M23,University of Saskatchewan,T,45,1
M23,University of Saskatchewan,T,46,1
M23,University of Saskatchewan,T,47,1
M23,University of Saskatchewan,T,48,1
M23,University of Saskatchewan,T,49,1
M23,University of Saskatchewan,T,50,1
M23,University of Saskatchewan,T,51,1
M23,University of Saskatchewan,T,52,1
M23,University of Saskatchewan,T,53,1
M23,University of Saskatchewan,T,54,1
M23,University of Saskatchewan,T,55,1
M23,University of Saskatchewan,T,56,1
M23,University of Saskatchewan,T,57,1
M23,University of Saskatchewan,W,24,1
M23,University of Saskatchewan,W,25,0
M23,University of Saskatchewan,W,26,1
M23,University of Saskatchewan,W,27,1
M23,University of Saskatchewan,W,28,1
M23,University of Saskatchewan,W,29,1
M23,University of Saskatchewan,W,30,1
M23,University of Saskatchewan,W,31,1
M23,University of Saskatchewan,W,32,1
M23,University of Saskatchewan,W,33,1
M23,University of Saskatchewan,W,34,0
M23,University of Saskatchewan,W,35,0
M23,University of Saskatchewan,W,36,1
M23,University of Saskatchewan,W,37,1
M23,University of Saskatchewan,W,38,1
M23,University of Saskatchewan,W,39,1
M23,University of Saskatchewan,W,40,0
M23,University of Saskatchewan,W,41,1
M23,University of Saskatchewan,W,42,1
M23,University of Saskatchewan,W,43,1
M23,University of Saskatchewan,W,44,1
M23,University of Saskatchewan,W,45,1
M23,University of Saskatchewan,W,46,1
M23,University of Saskatchewan,W,47,1
M23,University of Saskatchewan,W,48,1
M23,University of Saskatchewan,W,49,1
M23,University of Saskatchewan,W,50,1
M23,University of Saskatchewan,W,51,1
M23,University of Saskatchewan,W,52,1
M23,University of Saskatchewan,W,53,1
M23,University of Saskatchewan,W,54,1
M23,University of Saskatchewan,W,55,1
M23,University of Saskatchewan,W,56,1
M23,University of Saskatchewan,W,57,1
M23,University of Saskatchewan,Th,24,1
M23,University of Saskatchewan,Th,25,0
M23,University of Saskatchewan,Th,26,1
M23,University of Saskatchewan,Th,27,1
M23,University of Saskatchewan,Th,28,1
M23,University of Saskatchewan,Th,29,1
M23,University of Saskatchewan,Th,30,1
M23,University of Saskatchewan,Th,31,1
M23,University of Saskatchewan,Th,32,1
M23,University of Saskatchewan,Th,33,1
M23,University of Saskatchewan,Th,34,0
M23,University of Saskatchewan,Th,35,0
M23,University of Saskatchewan,Th,36,1
M23,University of Saskatchewan,Th,37,1
M23,University of Saskatchewan,Th,38,1
M23,University of Saskatchewan,Th,39,1
M23,University of Saskatchewan,Th,40,0
M23,University of Saskatchewan,Th,41,1
M23,University of Saskatchewan,Th,42,1
M23,University of Saskatchewan,Th,43,1
M23,University of Saskatchewan,Th,44,1
M23,University of Saskatchewan,Th,45,1
M23,University of Saskatchewan,Th,46,1
M23,University of Saskatchewan,Th,47,1
M23,University of Saskatchewan,Th,48,1
M23,University of Saskatchewan,Th,49,1
M23,University of Saskatchewan,Th,50,1
M23,University of Saskatchewan,Th,51,1
M23,University of Saskatchewan,Th,52,1
M23,University of Saskatchewan,Th,53,1
M23,University of Saskatchewan,Th,54,1
M23,University of Saskatchewan,Th,55,1
M23,University of Saskatchewan,Th,56,1
M23,University of Saskatchewan,Th,57,1
M23,University of Saskatchewan,F,24,1
M23,University of Saskatchewan,F,25,0
M23,University of Saskatchewan,F,26,1
M23,University of Saskatchewan,F,27,1
M23,University of Saskatchewan,F,28,1
M23,University of Saskatchewan,F,29,1
M23,University of Saskatchewan,F,30,1
M23,University of Saskatchewan,F,31,1
M23,University of Saskatchewan,F,32,1
M23,University of Saskatchewan,F,33,1
M23,University of Saskatchewan,F,34,0
M23,University of Saskatchewan,F,35,0
M23,University of Saskatchewan,F,36,1
M23,University of Saskatchewan,F,37,1
M23,University of Saskatchewan,F,38,1
M23,University of Saskatchewan,F,39,1
M23,University of Saskatchewan,F,40,0
M23,University of Saskatchewan,F,41,1
M23,University of Saskatchewan,F,42,1
M23,University of Saskatchewan,F,43,1
M23,University of Saskatchewan,F,44,1
M23,University of Saskatchewan,F,45,1
M23,University of Saskatchewan,F,46,1
M23,University of Saskatchewan,F,47,1
M23,University of Saskatchewan,F,48,1
M23,University of Saskatchewan,F,49,1
M23,University of Saskatchewan,F,50,1
M23,University of Saskatchewan,F,51,1
M23,University of Saskatchewan,F,52,1
M23,University of Saskatchewan,F,53,1
M23,University of Saskatchewan,F,54,1
M23,University of Saskatchewan,F,55,1
M23,University of Saskatchewan,F,56,1
M23,University of Saskatchewan,F,57,1
M24,University of Alberta,M,24,1
M24,University of Alberta,M,25,1
M24,University of Alberta,M,26,1
M24,University of Alberta,M,27,1
M24,University of Alberta,M,28,1
M24,University of Alberta,M,29,1
M24,University of Alberta,M,30,1
M24,University of Alberta,M,31,0
M24,University of Alberta,M,32,0
M24,University of Alberta,M,33,1
M24,University of Alberta,M,34,1
M24,University of Alberta,M,35,1
M24,University of Alberta,M,36,1
M24,University of Alberta,M,37,0
M24,University of Alberta,M,38,1
M24,University of Alberta,M,39,1
M24,University of Alberta,M,40,1
M24,University of Alberta,M,41,1
M24,University of Alberta,M,42,1
M24,University of Alberta,M,43,1
M24,University of Alberta,M,44,1
M24,University of Alberta,M,45,1
M24,University of Alberta,M,46,1
M24,University of Alberta,M,47,1
M24,University of Alberta,M,48,1
M24,University of Alberta,M,49,1
M24,University of Alberta,M,50,1
M24,University of Alberta,M,51,1
M24,University of Alberta,M,52,1
M24,University of Alberta,M,53,1
M24,University of Alberta,M,54,1
M24,University of Alberta,M,55,1
M24,University of Alberta,M,56,1
M24,University of Alberta,M,57,1
M24,University of Alberta,T,24,1
M24,University of Alberta,T,25,1
M24,University of Alberta,T,26,1
M24,University of Alberta,T,27,1
M24,University of Alberta,T,28,1
M24,University of Alberta,T,29,1
M24,University of Alberta,T,30,1
M24,University of Alberta,T,31,0
M24,University of Alberta,T,32,0
M24,University of Alberta,T,33,1
M24,University of Alberta,T,34,1
M24,University of Alberta,T,35,1
M24,University of Alberta,T,36,1
M24,University of Alberta,T,37,0
M24,University of Alberta,T,38,1
M24,University of Alberta,T,39,0
M24,University of Alberta,T,40,0
M24,University of Alberta,T,41,0
M24,University of Alberta,T,42,0
M24,University of Alberta,T,43,0
M24,University of Alberta,T,44,0
M24,University of Alberta,T,45,1
M24,University of Alberta,T,46,1
M24,University of Alberta,T,47,1
M24,University of Alberta,T,48,1
M24,University of Alberta,T,49,1
M24,University of Alberta,T,50,1
M24,University of Alberta,T,51,1
M24,University of Alberta,T,52,1
M24,University of Alberta,T,53,1
M24,University of Alberta,T,54,1
M24,University of Alberta,T,55,1
M24,University of Alberta,T,56,1
M24,University of Alberta,T,57,1
M24,University of Alberta,W,24,1
M24,University of Alberta,W,25,1
M24,University of Alberta,W,26,1
M24,University of Alberta,W,27,1
M24,University of Alberta,W,28,1
M24,University of Alberta,W,29,1
M24,University of Alberta,W,30,1
M24,University of Alberta,W,31,0
M24,University of Alberta,W,32,0
M24,University of Alberta,W,33,1
M24,University of Alberta,W,34,1
M24,University of Alberta,W,35,1
M24,University of Alberta,W,36,1
M24,University of Alberta,W,37,0
M24,University of Alberta,W,38,1
M24,University of Alberta,W,39,0
M24,University of Alberta,W,40,0
M24,University of Alberta,W,41,0
M24,University of Alberta,W,42,0
M24,University of Alberta,W,43,0
M24,University of Alberta,W,44,0
M24,University of Alberta,W,45,1
M24,University of Alberta,W,46,1
M24,University of Alberta,W,47,1
M24,University of Alberta,W,48,1
M24,University of Alberta,W,49,1
M24,University of Alberta,W,50,1
M24,University of Alberta,W,51,1
M24,University of Alberta,W,52,1
M24,University of Alberta,W,53,1
M24,University of Alberta,W,54,1
M24,University of Alberta,W,55,1
M24,University of Alberta,W,56,1
M24,University of Alberta,W,57,1
M24,University of Alberta,Th,24,1
M24,University of Alberta,Th,25,1
M24,University of Alberta,Th,26,1
M24,University of Alberta,Th,27,1
M24,University of Alberta,Th,28,1
M24,University of Alberta,Th,29,1
M24,University of Alberta,Th,30,1
M24,University of Alberta,Th,31,0
M24,University of Alberta,Th,32,0
M24,University of Alberta,Th,33,1
M24,University of Alberta,Th,34,1
M24,University of Alberta,Th,35,1
M24,University of Alberta,Th,36,1
M24,University of Alberta,Th,37,0
M24,University of Alberta,Th,38,1
M24,University of Alberta,Th,39,1
M24,University of Alberta,Th,40,1
M24,University of Alberta,Th,41,1
M24,University of Alberta,Th,42,1
M24,University of Alberta,Th,43,1
M24,University of Alberta,Th,44,1
M24,University of Alberta,Th,45,1
M24,University of Alberta,Th,46,1
M24,University of Alberta,Th,47,1
M24,University of Alberta,Th,48,1
M24,University of Alberta,Th,49,1
M24,University of Alberta,Th,50,1
M24,University of Alberta,Th,51,1
M24,University of Alberta,Th,52,1
M24,University of Alberta,Th,53,1
M24,University of Alberta,Th,54,1
M24,University of Alberta,Th,55,1
M24,University of Alberta,Th,56,1
M24,University of Alberta,Th,57,1
M24,University of Alberta,F,24,1
M24,University of Alberta,F,25,1
M24,University of Alberta,F,26,1
M24,University of Alberta,F,27,1
M24,University of Alberta,F,28,1
M24,University of Alberta,F,29,1
M24,University of Alberta,F,30,1
M24,University of Alberta,F,31,0
M24,University of Alberta,F,32,0
M24,University of Alberta,F,33,1
M24,University of Alberta,F,34,1
M24,University of Alberta,F,35,1
M24,University of Alberta,F,36,1
M24,University of Alberta,F,37,0
M24,University of Alberta,F,38,1
M24,University of Alberta,F,39,1
M24,University of Alberta,F,40,1
M24,University of Alberta,F,41,1
M24,University of Alberta,F,42,1
